atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,DDD_O,DDD_P,DDD_R,DDD_SL,DDD_TD,note,unit_O,unit_P,unit_R,unit_SL,unit_TD
A,ALIMENTARY TRACT AND METABOLISM,A07,"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",A07X,OTHER ANTIDIARRHEALS,A07XA,Other antidiarrheals,NA,A07XA01,albumin tannate,3,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A07,"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",A07X,OTHER ANTIDIARRHEALS,A07XA,Other antidiarrheals,NA,A07XA02,ceratonia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A07,"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",A07X,OTHER ANTIDIARRHEALS,A07XA,Other antidiarrheals,NA,A07XA03,calcium compounds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A07,"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",A07X,OTHER ANTIDIARRHEALS,A07XA,Other antidiarrheals,NA,A07XA04,racecadotril,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A07,"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",A07X,OTHER ANTIDIARRHEALS,A07XA,Other antidiarrheals,NA,A07XA06,crofelemer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A07,"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",A07X,OTHER ANTIDIARRHEALS,A07XA,Other antidiarrheals,NA,A07XA51,"albumin tannate, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08AA,Centrally acting antiobesity products,NA,A08AA01,phentermine,15,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08AA,Centrally acting antiobesity products,NA,A08AA02,fenfluramine,0.12,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08AA,Centrally acting antiobesity products,NA,A08AA03,amfepramone,75,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08AA,Centrally acting antiobesity products,NA,A08AA04,dexfenfluramine,30,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08AA,Centrally acting antiobesity products,NA,A08AA05,mazindol,1,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08AA,Centrally acting antiobesity products,NA,A08AA06,etilamfetamine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08AA,Centrally acting antiobesity products,NA,A08AA07,cathine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08AA,Centrally acting antiobesity products,NA,A08AA08,clobenzorex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08AA,Centrally acting antiobesity products,NA,A08AA09,mefenorex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08AA,Centrally acting antiobesity products,NA,A08AA10,sibutramine,10,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08AA,Centrally acting antiobesity products,NA,A08AA11,lorcaserin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08AA,Centrally acting antiobesity products,NA,A08AA12,setmelanotide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08AA,Centrally acting antiobesity products,NA,A08AA51,phentermine and topiramate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08AA,Centrally acting antiobesity products,NA,A08AA56,"ephedrine, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08AA,Centrally acting antiobesity products,NA,A08AA62,bupropion and naltrexone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08AB,Peripherally acting antiobesity products,NA,A08AB01,orlistat,0.36,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",A08AX,Other antiobesity drugs,NA,A08AX01,rimonabant,20,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A09,"DIGESTIVES, INCL. ENZYMES",A09A,"DIGESTIVES, INCL. ENZYMES",A09AA,Enzyme preparations,"DDDs can be difficult to establish because of great variations in enzyme content.  The DDDs are based on average recommended doses given in different drug catalogues.  Most of the preparations are combinations of different enzymes, and the DDDs are therefore given in UDs.  Some specific products have been given a DDD, see list of DDDs for combination products, www.whocc.no.",A09AA01,diastase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A09,"DIGESTIVES, INCL. ENZYMES",A09A,"DIGESTIVES, INCL. ENZYMES",A09AA,Enzyme preparations,"DDDs can be difficult to establish because of great variations in enzyme content.  The DDDs are based on average recommended doses given in different drug catalogues.  Most of the preparations are combinations of different enzymes, and the DDDs are therefore given in UDs.  Some specific products have been given a DDD, see list of DDDs for combination products, www.whocc.no.",A09AA02,"multienzymes (lipase, protease etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A09,"DIGESTIVES, INCL. ENZYMES",A09A,"DIGESTIVES, INCL. ENZYMES",A09AA,Enzyme preparations,"DDDs can be difficult to establish because of great variations in enzyme content.  The DDDs are based on average recommended doses given in different drug catalogues.  Most of the preparations are combinations of different enzymes, and the DDDs are therefore given in UDs.  Some specific products have been given a DDD, see list of DDDs for combination products, www.whocc.no.",A09AA03,pepsin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A09,"DIGESTIVES, INCL. ENZYMES",A09A,"DIGESTIVES, INCL. ENZYMES",A09AA,Enzyme preparations,"DDDs can be difficult to establish because of great variations in enzyme content.  The DDDs are based on average recommended doses given in different drug catalogues.  Most of the preparations are combinations of different enzymes, and the DDDs are therefore given in UDs.  Some specific products have been given a DDD, see list of DDDs for combination products, www.whocc.no.",A09AA04,tilactase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A09,"DIGESTIVES, INCL. ENZYMES",A09A,"DIGESTIVES, INCL. ENZYMES",A09AB,Acid preparations,NA,A09AB01,glutamic acid hydrochloride,1.5,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A09,"DIGESTIVES, INCL. ENZYMES",A09A,"DIGESTIVES, INCL. ENZYMES",A09AB,Acid preparations,NA,A09AB02,betaine hydrochloride,1,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A09,"DIGESTIVES, INCL. ENZYMES",A09A,"DIGESTIVES, INCL. ENZYMES",A09AB,Acid preparations,NA,A09AB03,hydrochloric acid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A09,"DIGESTIVES, INCL. ENZYMES",A09A,"DIGESTIVES, INCL. ENZYMES",A09AB,Acid preparations,NA,A09AB04,citric acid,2,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A09,"DIGESTIVES, INCL. ENZYMES",A09A,"DIGESTIVES, INCL. ENZYMES",A09AC,"Enzyme and acid preparations, combinations",NA,A09AC01,pepsin and acid preparations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A09,"DIGESTIVES, INCL. ENZYMES",A09A,"DIGESTIVES, INCL. ENZYMES",A09AC,"Enzyme and acid preparations, combinations",NA,A09AC02,multienzymes and acid preparations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AB,"Insulins and analogues for injection, fast-acting",The DDD for insulins is 40 units.,A10AB01,insulin (human),NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AB,"Insulins and analogues for injection, fast-acting",The DDD for insulins is 40 units.,A10AB02,insulin (beef),NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AB,"Insulins and analogues for injection, fast-acting",The DDD for insulins is 40 units.,A10AB03,insulin (pork),NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AB,"Insulins and analogues for injection, fast-acting",The DDD for insulins is 40 units.,A10AB04,insulin lispro,NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AB,"Insulins and analogues for injection, fast-acting",The DDD for insulins is 40 units.,A10AB05,insulin aspart,NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AB,"Insulins and analogues for injection, fast-acting",The DDD for insulins is 40 units.,A10AB06,insulin glulisine,NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AB,"Insulins and analogues for injection, fast-acting",The DDD for insulins is 40 units.,A10AB30,combinations,NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AC,"Insulins and analogues for injection, intermediate-acting",The DDD for insulins is 40 units.,A10AC01,insulin (human),NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AC,"Insulins and analogues for injection, intermediate-acting",The DDD for insulins is 40 units.,A10AC02,insulin (beef),NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AC,"Insulins and analogues for injection, intermediate-acting",The DDD for insulins is 40 units.,A10AC03,insulin (pork),NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AC,"Insulins and analogues for injection, intermediate-acting",The DDD for insulins is 40 units.,A10AC04,insulin lispro,NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AC,"Insulins and analogues for injection, intermediate-acting",The DDD for insulins is 40 units.,A10AC30,combinations,NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",The DDD for insulins is 40 units.,A10AD01,insulin (human),NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",The DDD for insulins is 40 units.,A10AD02,insulin (beef),NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",The DDD for insulins is 40 units.,A10AD03,insulin (pork),NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",The DDD for insulins is 40 units.,A10AD04,insulin lispro,NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",The DDD for insulins is 40 units.,A10AD05,insulin aspart,NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",The DDD for insulins is 40 units.,A10AD06,insulin degludec and insulin aspart,NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",The DDD for insulins is 40 units.,A10AD30,combinations,NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AE,"Insulins and analogues for injection, long-acting",The DDD for insulins is 40 units.,A10AE01,insulin (human),NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AE,"Insulins and analogues for injection, long-acting",The DDD for insulins is 40 units.,A10AE02,insulin (beef),NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AE,"Insulins and analogues for injection, long-acting",The DDD for insulins is 40 units.,A10AE03,insulin (pork),NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AE,"Insulins and analogues for injection, long-acting",The DDD for insulins is 40 units.,A10AE04,insulin glargine,NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AE,"Insulins and analogues for injection, long-acting",The DDD for insulins is 40 units.,A10AE05,insulin detemir,NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AE,"Insulins and analogues for injection, long-acting",The DDD for insulins is 40 units.,A10AE06,insulin degludec,NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AE,"Insulins and analogues for injection, long-acting",The DDD for insulins is 40 units.,A10AE07,insulin icodec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AE,"Insulins and analogues for injection, long-acting",The DDD for insulins is 40 units.,A10AE30,combinations,NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AE,"Insulins and analogues for injection, long-acting",The DDD for insulins is 40 units.,A10AE54,insulin glargine and lixisenatide,NA,40,NA,NA,NA,Refers to insulin glargine,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AE,"Insulins and analogues for injection, long-acting",The DDD for insulins is 40 units.,A10AE56,insulin degludec and liraglutide,NA,40,NA,NA,NA,Refers to insulin degludec,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10A,INSULINS AND ANALOGUES,A10AF,Insulins and analogues for inhalation,The DDD for insulins is 40 units.,A10AF01,insulin (human),NA,40,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BA,Biguanides,NA,A10BA01,phenformin,0.1,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BA,Biguanides,NA,A10BA02,metformin,2,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BA,Biguanides,NA,A10BA03,buformin,0.2,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BB,Sulfonylureas,"The DDD for micronized glibenclamide is lower compared to non-micronized formulations, due to higher bioavailability.The DDD for gliclazide is based on the modified release formulation.",A10BB01,glibenclamide,7,NA,NA,NA,NA,microcryst.substance,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BB,Sulfonylureas,"The DDD for micronized glibenclamide is lower compared to non-micronized formulations, due to higher bioavailability.The DDD for gliclazide is based on the modified release formulation.",A10BB01,glibenclamide,10,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BB,Sulfonylureas,"The DDD for micronized glibenclamide is lower compared to non-micronized formulations, due to higher bioavailability.The DDD for gliclazide is based on the modified release formulation.",A10BB02,chlorpropamide,0.375,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BB,Sulfonylureas,"The DDD for micronized glibenclamide is lower compared to non-micronized formulations, due to higher bioavailability.The DDD for gliclazide is based on the modified release formulation.",A10BB03,tolbutamide,1.5,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BB,Sulfonylureas,"The DDD for micronized glibenclamide is lower compared to non-micronized formulations, due to higher bioavailability.The DDD for gliclazide is based on the modified release formulation.",A10BB04,glibornuride,38,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BB,Sulfonylureas,"The DDD for micronized glibenclamide is lower compared to non-micronized formulations, due to higher bioavailability.The DDD for gliclazide is based on the modified release formulation.",A10BB05,tolazamide,0.5,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BB,Sulfonylureas,"The DDD for micronized glibenclamide is lower compared to non-micronized formulations, due to higher bioavailability.The DDD for gliclazide is based on the modified release formulation.",A10BB06,carbutamide,0.75,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BB,Sulfonylureas,"The DDD for micronized glibenclamide is lower compared to non-micronized formulations, due to higher bioavailability.The DDD for gliclazide is based on the modified release formulation.",A10BB07,glipizide,10,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BB,Sulfonylureas,"The DDD for micronized glibenclamide is lower compared to non-micronized formulations, due to higher bioavailability.The DDD for gliclazide is based on the modified release formulation.",A10BB08,gliquidone,60,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BB,Sulfonylureas,"The DDD for micronized glibenclamide is lower compared to non-micronized formulations, due to higher bioavailability.The DDD for gliclazide is based on the modified release formulation.",A10BB09,gliclazide,60,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BB,Sulfonylureas,"The DDD for micronized glibenclamide is lower compared to non-micronized formulations, due to higher bioavailability.The DDD for gliclazide is based on the modified release formulation.",A10BB10,metahexamide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BB,Sulfonylureas,"The DDD for micronized glibenclamide is lower compared to non-micronized formulations, due to higher bioavailability.The DDD for gliclazide is based on the modified release formulation.",A10BB11,glisoxepide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BB,Sulfonylureas,"The DDD for micronized glibenclamide is lower compared to non-micronized formulations, due to higher bioavailability.The DDD for gliclazide is based on the modified release formulation.",A10BB12,glimepiride,2,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BB,Sulfonylureas,"The DDD for micronized glibenclamide is lower compared to non-micronized formulations, due to higher bioavailability.The DDD for gliclazide is based on the modified release formulation.",A10BB31,acetohexamide,0.5,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BC,Sulfonamides (heterocyclic),NA,A10BC01,glymidine,1,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A10,DRUGS USED IN DIABETES,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10BD,Combinations of oral blood glucose lowering drugs,"It has been considered most appropriate to assign fixed DDDs based on the average use of the different combinations without considering and comparing the strengths of the various components.  One UD is the fixed DDD for products dosed as 1 tablet daily whereas two UD is the fixed DDD for products dosed as 2 tablets daily.  The assigned DDDs cannot always be compared with the DDDs assigned for plain preparations.See list of DDDs for combined products, www.whocc.no.",A10BD01,phenformin and sulfonylureas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
