atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_implant,DDD_intravesical,DDD_N,DDD_O,DDD_P,unit_implant,unit_intravesical,unit_N,unit_O,unit_P
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01F,MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,L01FY,Combinations of monoclonal antibodies and antibody drug conjugates,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01FY03,prolgolimab and nurulimab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01X,OTHER ANTINEOPLASTIC AGENTS,L01XA,Platinum compounds,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01XA01,cisplatin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01X,OTHER ANTINEOPLASTIC AGENTS,L01XA,Platinum compounds,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01XA02,carboplatin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01X,OTHER ANTINEOPLASTIC AGENTS,L01XA,Platinum compounds,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01XA03,oxaliplatin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01X,OTHER ANTINEOPLASTIC AGENTS,L01XA,Platinum compounds,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01XA04,satraplatin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01X,OTHER ANTINEOPLASTIC AGENTS,L01XA,Platinum compounds,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01XA05,polyplatillen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01X,OTHER ANTINEOPLASTIC AGENTS,L01XB,Methylhydrazines,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01XB01,procarbazine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01X,OTHER ANTINEOPLASTIC AGENTS,L01XD,Sensitizers used in photodynamic/radiation therapy,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01XD01,porfimer sodium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01X,OTHER ANTINEOPLASTIC AGENTS,L01XD,Sensitizers used in photodynamic/radiation therapy,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01XD03,methyl aminolevulinate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01X,OTHER ANTINEOPLASTIC AGENTS,L01XD,Sensitizers used in photodynamic/radiation therapy,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01XD04,aminolevulinic acid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01X,OTHER ANTINEOPLASTIC AGENTS,L01XD,Sensitizers used in photodynamic/radiation therapy,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01XD05,temoporfin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01X,OTHER ANTINEOPLASTIC AGENTS,L01XD,Sensitizers used in photodynamic/radiation therapy,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01XD06,efaproxiral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01X,OTHER ANTINEOPLASTIC AGENTS,L01XD,Sensitizers used in photodynamic/radiation therapy,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01XD07,padeliporfin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01X,OTHER ANTINEOPLASTIC AGENTS,L01XF,Retinoids for cancer treatment,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01XF01,tretinoin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01X,OTHER ANTINEOPLASTIC AGENTS,L01XF,Retinoids for cancer treatment,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01XF02,alitretinoin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01X,OTHER ANTINEOPLASTIC AGENTS,L01XF,Retinoids for cancer treatment,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01XF03,bexarotene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01X,OTHER ANTINEOPLASTIC AGENTS,L01XG,Proteasome inhibitors,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01XG01,bortezomib,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
