atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_chewing_gum,DDD_implant,DDD_inhale,DDD_inhaleaerosol,DDD_inhalepowder,DDD_N,DDD_O,DDD_P,DDD_R,DDD_SL,DDD_TD,unit_chewing_gum,unit_implant,unit_inhale,unit_inhaleaerosol,unit_inhalepowder,unit_N,unit_O,unit_P,unit_R,unit_SL,unit_TD
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AL,Benzamides,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AL02,sultopride,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AL,Benzamides,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AL03,tiapride,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,g,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AL,Benzamides,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AL04,remoxipride,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,g,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AL,Benzamides,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AL05,amisulpride,NA,NA,NA,NA,NA,NA,NA,0.4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,mg,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AL,Benzamides,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AL06,veralipride,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AL,Benzamides,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AL07,levosulpiride,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AN,Lithium,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval. The DDD is based on the prophylaxis of mania or depression.",N05AN01,lithium,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mmol,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AX,Other antipsychotics,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AX07,prothipendyl,NA,NA,NA,NA,NA,NA,NA,0.24,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,g,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AX,Other antipsychotics,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AX08,risperidone,depot,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AX,Other antipsychotics,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AX08,risperidone,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AX,Other antipsychotics,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AX10,mosapramine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AX,Other antipsychotics,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AX11,zotepine,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AX,Other antipsychotics,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AX12,aripiprazole,depot,NA,NA,NA,NA,NA,NA,NA,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AX,Other antipsychotics,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AX12,aripiprazole,NA,NA,NA,NA,NA,NA,NA,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,mg,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AX,Other antipsychotics,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AX13,paliperidone,depot    Expressed as paliperidone,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AX,Other antipsychotics,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AX13,paliperidone,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AX,Other antipsychotics,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AX14,iloperidone,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AX,Other antipsychotics,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AX15,cariprazine,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AX,Other antipsychotics,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AX16,brexpiprazole,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05A,ANTIPSYCHOTICS,N05AX,Other antipsychotics,"The DDDs are based on the treatment of psychosis.  The substances in this group are sometimes used for other indications in much lower doses.For depot injections, the DDDs are based on the average recommended doses divided by the dosing interval.",N05AX17,pimavanserin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA01,diazepam,NA,NA,NA,NA,NA,NA,NA,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,mg,mg,mg,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA02,chlordiazepoxide,NA,NA,NA,NA,NA,NA,NA,30,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,mg,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA03,medazepam,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA04,oxazepam,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA05,potassium clorazepate,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA06,lorazepam,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,NA,2.5,NA,NA,NA,NA,NA,NA,NA,mg,mg,NA,mg,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA07,adinazolam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA08,bromazepam,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA09,clobazam,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA10,ketazolam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA11,prazepam,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA12,alprazolam,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA13,halazepam,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA14,pinazepam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA15,camazepam,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA16,nordazepam,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA17,fludiazepam,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA18,ethyl loflazepate,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA19,etizolam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA21,clotiazepam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA22,cloxazolam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA23,tofisopam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA24,bentazepam,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA25,mexazolam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BA,Benzodiazepine derivatives,The DDDs are based on the treatment of anxiety. The parenteral DDD for chlordiazepoxide is higher than the oral DDD due to lower bioavailability for intramuscular injections.,N05BA56,"lorazepam, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BB,Diphenylmethane derivatives,The DDDs are based on the treatment of anxiety.,N05BB01,hydroxyzine,NA,NA,NA,NA,NA,NA,NA,75,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,mg,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BB,Diphenylmethane derivatives,The DDDs are based on the treatment of anxiety.,N05BB02,captodiame,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BB,Diphenylmethane derivatives,The DDDs are based on the treatment of anxiety.,N05BB51,"hydroxyzine, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BC,Carbamates,The DDDs are based on the treatment of anxiety.,N05BC01,meprobamate,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N05,PSYCHOLEPTICS,N05B,ANXIOLYTICS,N05BC,Carbamates,The DDDs are based on the treatment of anxiety.,N05BC03,emylcamate,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
